monthly_allowance,distance_from_campus,accommodation_type,transport_type,meal_habits,outings_per_month,gaming_hours,club_events,mobile_data_usage,year_of_study,printing_frequency,predicted_spending
5797,29.0,pg,public,mess,12,12,4,1.1,3,6,10478
4544,18.2,rented,bicycle,mixed,10,19,4,5.3,4,27,10722
10373,9.5,home,own_vehicle,mess,11,17,4,19.3,2,22,12455
24874,0.5,hostel,own_vehicle,home,12,23,6,12.9,3,17,17002
8025,11.8,hostel,bicycle,cafe,2,26,1,18.0,4,25,8351
22375,28.4,hostel,bicycle,mixed,6,37,0,2.7,2,21,13210
7208,28.7,pg,walk,cafe,10,10,2,17.5,4,2,11234
6545,17.7,pg,public,cafe,6,20,3,19.3,3,12,10308
15199,21.1,pg,public,cafe,4,18,0,3.1,1,25,10311
20443,20.0,rented,walk,home,6,28,1,10.7,1,21,12964
14079,4.5,pg,walk,home,7,27,4,6.7,1,17,10756
12157,25.9,hostel,public,mixed,10,8,1,1.5,1,8,10462
24688,15.8,pg,bicycle,cafe,4,3,0,3.1,4,5,11786
20750,6.4,home,walk,home,0,32,3,17.7,4,29,10242
12538,14.2,home,walk,mess,6,30,3,3.1,2,24,9512
18238,11.4,rented,walk,mixed,6,30,5,16.9,4,5,13927
6073,15.1,hostel,public,mixed,8,3,5,6.7,4,26,8805
21818,6.8,pg,bicycle,mixed,4,21,6,8.6,4,14,12696
12781,3.5,hostel,own_vehicle,mess,5,14,4,14.0,4,25,10448
11197,23.9,hostel,own_vehicle,mess,3,19,1,7.4,1,22,8713
22535,13.6,hostel,walk,mess,11,23,4,11.9,2,12,14887
20852,4.4,home,own_vehicle,mess,7,17,1,3.2,3,29,12256
11080,2.2,pg,own_vehicle,home,12,21,1,8.6,1,4,12239
8709,3.6,hostel,own_vehicle,cafe,12,17,4,1.2,2,6,11916
15060,16.4,rented,bicycle,mess,0,26,2,9.5,3,27,9348
5767,14.5,rented,public,mixed,9,13,6,14.1,3,3,11004
3851,26.3,hostel,public,mess,12,5,1,18.3,2,6,9648
5843,17.2,rented,own_vehicle,mess,3,21,6,15.4,4,3,9513
19147,27.9,hostel,own_vehicle,mess,3,2,2,8.8,4,29,10681
4867,26.8,rented,walk,home,4,24,0,7.3,4,8,7435
20723,24.3,rented,bicycle,home,7,24,4,5.9,4,24,13806
16228,13.8,home,walk,mess,6,17,1,6.9,4,21,9944
23808,20.1,pg,walk,mixed,12,15,0,5.3,2,8,15190
22010,23.8,home,public,mixed,4,21,0,15.8,3,17,12210
12204,26.9,hostel,public,mixed,11,13,6,3.2,1,11,12044
15681,0.8,rented,public,home,7,3,3,12.3,3,26,11222
21996,21.6,rented,own_vehicle,mixed,1,6,0,2.0,4,12,11204
13049,26.5,rented,public,cafe,6,21,3,3.8,4,4,11868
8453,11.7,pg,public,cafe,4,1,6,4.9,1,19,8170
19628,7.9,home,public,mixed,0,27,3,14.7,2,29,10242
24297,21.6,home,walk,home,8,8,3,15.9,4,1,13152
23473,23.1,home,own_vehicle,mixed,7,38,2,9.9,2,18,15310
21513,26.8,home,bicycle,mixed,3,31,3,12.2,4,2,12082
24957,23.6,hostel,own_vehicle,home,5,7,1,11.5,4,5,12864
9141,19.9,hostel,own_vehicle,home,4,12,1,5.4,2,1,7566
7689,6.6,pg,public,cafe,6,1,6,8.6,1,26,9020
15381,17.1,rented,bicycle,mess,6,39,2,13.4,2,10,12659
17340,16.2,home,public,home,9,19,0,3.6,3,7,11175
18807,21.5,hostel,walk,mixed,4,16,4,17.8,3,9,11527
20423,14.5,rented,bicycle,mess,1,37,5,15.3,1,8,12239
8463,11.0,rented,bicycle,mess,5,15,3,8.8,3,4,8693
14965,10.1,hostel,own_vehicle,mixed,8,33,5,19.3,4,0,14090
8912,1.5,pg,bicycle,mess,3,4,3,1.6,1,19,6125
13683,16.9,home,bicycle,home,8,30,4,11.0,4,5,11211
20019,15.0,hostel,public,home,12,19,4,7.9,4,5,14358
21883,24.6,home,own_vehicle,cafe,4,7,3,1.2,2,24,11953
8988,16.3,hostel,own_vehicle,mess,0,20,0,14.3,2,16,7070
18979,9.5,hostel,bicycle,mess,2,10,5,14.4,1,2,9476
19026,11.0,rented,public,mess,6,17,4,10.5,2,21,12820
5233,1.9,rented,own_vehicle,mixed,2,29,2,13.4,1,24,8691
6200,10.8,home,own_vehicle,cafe,4,10,6,2.0,4,1,7802
18770,16.1,rented,public,home,3,0,4,19.4,4,4,11027
10795,20.7,pg,own_vehicle,mess,6,3,6,2.7,3,10,9827
17595,29.3,pg,bicycle,home,6,31,0,6.1,3,16,11723
6267,18.7,home,walk,mess,5,2,5,3.0,4,15,6240
22965,29.4,home,bicycle,mess,9,8,2,2.4,2,1,12422
6904,25.5,pg,public,home,3,14,5,3.8,4,26,7475
3122,25.0,pg,own_vehicle,cafe,8,10,4,18.3,3,17,10643
23697,27.3,rented,walk,mess,6,13,6,12.5,4,2,14295
12254,18.1,hostel,own_vehicle,cafe,7,19,5,17.3,3,29,12839
9013,9.1,home,bicycle,mixed,2,24,1,7.6,1,16,6693
20872,7.3,hostel,bicycle,cafe,10,36,6,18.4,4,7,16270
24160,13.1,home,own_vehicle,home,12,16,2,4.6,3,6,15158
23632,26.5,rented,own_vehicle,mixed,2,38,6,8.2,4,3,15104
14061,27.1,rented,bicycle,mess,2,39,4,1.9,2,8,10303
20496,19.5,rented,bicycle,cafe,7,37,6,9.0,1,20,15525
4001,21.7,rented,walk,mess,6,22,3,5.3,4,4,8266
12436,26.4,home,own_vehicle,home,2,23,2,12.3,1,7,8708
16519,23.5,pg,walk,mess,11,17,6,13.0,1,29,14059
6285,20.4,pg,own_vehicle,home,1,7,6,9.7,2,12,6867
13182,27.4,rented,own_vehicle,cafe,6,36,6,1.2,1,20,13625
5155,15.7,pg,bicycle,home,5,39,4,19.7,3,14,9421
13032,5.1,pg,public,mixed,10,26,5,10.1,4,25,13358
5700,29.5,pg,walk,home,2,27,6,18.3,3,14,8072
10742,12.2,hostel,walk,home,2,38,4,1.3,1,22,7689
23845,1.9,rented,own_vehicle,mixed,1,19,2,3.8,4,7,12346
13645,9.7,hostel,public,home,10,15,0,8.6,4,19,11052
7705,21.8,hostel,own_vehicle,mixed,5,17,4,5.3,2,9,9010
10575,20.6,home,walk,cafe,5,13,5,15.8,2,25,9684
14362,5.4,home,bicycle,cafe,7,12,1,16.7,1,28,10712
10252,7.5,home,bicycle,cafe,5,15,5,18.1,2,1,9353
8924,29.6,home,public,mess,2,9,2,15.4,3,0,6842
23759,17.2,rented,bicycle,mixed,2,3,1,5.4,1,10,10953
5379,12.1,pg,bicycle,home,5,6,6,1.5,1,11,6416
14681,9.9,home,walk,cafe,10,3,2,3.9,3,30,11069
14170,11.9,hostel,walk,home,5,23,6,2.7,3,7,9452
19734,24.1,hostel,own_vehicle,mess,9,5,6,5.7,3,28,13694
3698,10.6,pg,public,cafe,12,4,4,14.5,4,3,10791
13917,20.8,rented,public,mixed,1,25,3,16.2,2,30,10681
19873,19.0,pg,public,mixed,3,1,6,15.9,1,23,11505
16451,4.2,hostel,public,mixed,3,20,1,1.2,1,14,8958
17280,28.2,rented,walk,cafe,2,3,2,12.5,4,16,10676
14747,20.1,home,own_vehicle,mixed,1,19,1,14.0,4,0,9338
19553,1.5,hostel,walk,mess,1,18,6,15.3,1,27,9912
4640,22.0,pg,own_vehicle,mess,8,38,1,1.7,4,21,10351
6754,11.7,pg,walk,mixed,8,30,5,11.2,3,2,10494
20283,24.6,rented,own_vehicle,mess,5,40,0,13.6,4,10,14725
16115,22.8,pg,own_vehicle,mixed,2,33,0,1.2,2,22,10824
18999,4.9,hostel,walk,cafe,7,9,5,4.7,2,11,11674
16761,8.6,home,bicycle,mess,8,14,0,15.6,4,30,11283
20053,22.9,rented,walk,cafe,5,18,4,11.4,4,14,13602
5602,8.0,home,public,mess,6,24,4,10.8,4,14,8167
15208,2.2,rented,own_vehicle,mess,1,27,2,7.7,1,11,10037
24916,18.3,rented,own_vehicle,home,4,15,6,2.7,1,29,13926
23506,19.7,pg,bicycle,mess,11,2,1,7.6,3,13,14098
13855,22.8,pg,bicycle,mixed,11,30,3,16.1,1,21,14158
9555,3.2,home,own_vehicle,mess,9,10,6,8.9,3,9,10369
20940,14.5,pg,walk,mess,2,16,5,2.1,3,30,10575
12505,10.2,hostel,walk,cafe,4,37,0,10.6,1,21,9984
21467,17.7,pg,own_vehicle,mixed,10,29,1,10.9,4,4,16114
13153,11.4,home,bicycle,mess,3,18,1,11.0,1,0,7652
3980,17.5,rented,bicycle,cafe,2,39,2,12.8,2,0,8415
19112,20.8,rented,walk,mixed,9,36,5,8.8,3,13,15423
15697,4.7,home,bicycle,cafe,1,33,4,16.2,2,4,9893
14037,4.8,rented,own_vehicle,mess,0,10,1,5.7,2,7,8178
12403,1.4,home,own_vehicle,mixed,1,11,2,2.5,3,16,7291
21476,22.2,rented,walk,home,12,32,0,7.4,4,12,15839
17134,1.5,hostel,bicycle,home,9,8,3,11.0,3,24,11327
12024,14.7,hostel,own_vehicle,home,6,5,2,3.7,4,19,9135
13582,24.9,rented,public,cafe,2,0,1,4.0,3,22,9007
21196,4.6,home,bicycle,mess,3,29,1,9.8,3,11,10589
4361,6.9,hostel,walk,mess,11,9,3,13.9,1,29,8991
11636,23.7,pg,own_vehicle,mess,6,5,0,6.0,1,27,9646
19428,17.1,hostel,walk,home,11,20,6,19.0,2,28,14664
12954,21.8,home,bicycle,cafe,1,2,1,6.0,3,2,6749
9488,22.7,hostel,walk,mess,4,0,2,18.5,2,5,7314
13317,19.2,home,walk,cafe,4,28,0,10.5,4,0,9645
21760,22.4,hostel,own_vehicle,mixed,1,18,5,16.5,4,16,12500
9969,2.3,pg,walk,cafe,12,22,6,18.3,3,10,13546
18525,3.9,pg,own_vehicle,cafe,10,30,4,6.1,1,14,15386
11772,1.0,pg,own_vehicle,cafe,4,39,5,12.0,4,0,12049
22800,28.3,pg,walk,home,6,39,2,2.7,4,30,13835
12845,2.3,home,walk,home,2,27,6,16.4,3,7,8481
5141,21.1,hostel,public,mixed,6,15,0,14.0,1,2,7735
3876,29.9,home,public,cafe,6,6,1,7.1,4,1,7128
15730,27.9,hostel,walk,cafe,7,18,4,8.6,3,28,12179
21396,11.5,rented,public,mess,7,0,5,5.7,1,0,12451
4754,27.7,home,own_vehicle,mess,12,4,3,10.2,2,20,10204
18744,9.5,rented,bicycle,home,0,28,4,3.0,1,14,9619
6493,17.3,home,walk,mess,4,39,0,4.2,1,8,6915
12391,9.0,rented,public,mixed,7,17,1,5.4,3,21,11042
21502,22.0,rented,public,home,3,36,0,10.1,1,26,12703
9917,21.9,rented,bicycle,mess,12,3,2,12.7,2,12,11751
23529,12.2,rented,bicycle,mixed,11,7,5,12.7,4,7,16069
6400,29.8,pg,public,mixed,11,9,2,10.6,2,29,11011
9425,23.8,rented,own_vehicle,cafe,10,15,6,12.8,4,21,14090
15714,16.7,hostel,public,mess,3,17,4,4.8,1,28,9315
18781,27.5,home,own_vehicle,mess,6,0,2,7.9,1,15,10941
10503,24.8,home,bicycle,mess,11,7,3,3.6,1,12,9880
22249,16.8,pg,public,cafe,6,19,3,5.0,4,0,13604
6330,28.2,rented,public,mixed,0,14,4,14.6,3,21,7708
7335,14.4,hostel,own_vehicle,mixed,11,37,1,7.9,2,19,12241
24248,1.8,hostel,bicycle,mixed,0,0,0,13.7,1,21,9253
4814,2.7,rented,own_vehicle,mess,6,4,6,12.1,2,17,8994
11451,23.7,hostel,bicycle,mess,3,0,0,13.8,2,20,7116
9331,16.0,rented,own_vehicle,mess,12,35,6,8.7,2,6,14413
10145,2.4,rented,public,mess,7,29,5,5.7,4,27,11290
14888,29.1,home,walk,home,2,4,6,19.8,2,28,8771
7577,0.8,pg,walk,mixed,4,7,3,8.3,2,26,7261
3952,4.8,home,public,mess,11,40,3,12.5,4,16,10614
9202,9.6,hostel,own_vehicle,mixed,6,17,0,16.9,2,7,9786
21920,20.1,pg,bicycle,cafe,2,34,1,17.8,4,25,13350
17883,27.4,pg,own_vehicle,home,7,37,2,12.5,3,27,14339
8420,28.1,rented,bicycle,mixed,12,16,2,6.7,3,24,12389
11136,24.1,home,own_vehicle,mess,1,4,2,15.9,2,7,7383
4518,12.9,hostel,walk,cafe,8,31,3,2.6,3,10,9081
14394,17.9,hostel,own_vehicle,home,12,30,4,10.1,1,5,14041
14676,17.4,pg,walk,cafe,6,15,3,4.2,4,5,10943
16003,12.0,hostel,bicycle,home,3,20,4,6.6,1,5,8814
23397,9.7,home,own_vehicle,home,11,29,6,11.9,3,15,16329
21968,9.6,rented,walk,home,4,28,2,14.0,1,2,12458
18711,20.3,home,own_vehicle,mess,3,33,3,3.8,3,12,11323
24395,14.0,home,walk,mess,2,23,4,6.5,2,6,10918
9815,1.1,hostel,walk,cafe,6,15,0,15.1,2,18,9020
8443,18.9,pg,own_vehicle,home,2,7,0,17.9,2,2,7456
8628,19.2,pg,own_vehicle,cafe,12,18,4,7.6,2,0,13155
18464,4.2,hostel,own_vehicle,mess,8,18,1,11.4,3,26,12860
5272,13.2,pg,own_vehicle,mixed,12,13,5,8.5,1,5,11580
23470,22.0,rented,public,cafe,1,1,0,19.2,1,1,11808
19818,3.6,rented,public,home,2,27,1,5.0,1,0,10393
9874,12.7,home,bicycle,home,3,20,0,3.9,2,0,6119
9239,20.2,pg,public,home,7,21,6,4.9,1,13,9866
21780,4.4,hostel,walk,mixed,11,25,1,3.4,4,19,14229
15632,25.1,home,public,mess,3,13,6,1.0,3,8,8938
11281,2.1,hostel,own_vehicle,mess,6,25,2,12.0,1,0,10036
20910,8.8,rented,walk,mess,5,6,3,8.7,2,18,11636
16529,24.9,pg,walk,home,4,6,0,7.8,3,26,9278
3595,19.7,home,own_vehicle,mess,11,12,0,7.3,2,22,9130
13859,11.3,pg,bicycle,home,10,35,0,7.2,2,14,12142
24231,13.5,rented,bicycle,cafe,4,3,5,17.2,3,15,13846
16257,5.4,rented,bicycle,cafe,0,6,0,3.2,3,24,8376
8215,24.5,rented,own_vehicle,home,7,28,5,11.3,2,12,11692
4323,6.8,home,public,mess,3,1,2,18.3,3,25,5529
20486,26.7,hostel,own_vehicle,mess,8,27,0,16.2,3,26,14602
7300,5.5,pg,public,cafe,11,18,5,14.9,2,1,12000
13681,22.1,rented,own_vehicle,mixed,5,28,3,12.4,1,3,12526
9172,23.6,pg,walk,cafe,12,21,3,8.8,2,14,12629
11195,9.9,hostel,walk,mixed,0,35,4,19.6,3,30,8880
20386,17.2,hostel,walk,cafe,10,10,1,3.2,2,6,12926
15416,21.3,home,walk,mess,8,12,2,9.7,1,4,10303
19632,19.1,pg,walk,mixed,4,24,0,15.1,2,23,11980
21751,18.2,home,bicycle,mixed,1,40,2,14.2,1,29,11664
10219,6.5,home,public,home,8,23,5,13.2,4,16,10319
24363,3.3,rented,bicycle,mixed,6,15,0,14.5,1,20,13755
3133,14.2,home,public,cafe,12,17,2,9.8,3,27,10245
13148,8.5,hostel,own_vehicle,mixed,9,10,5,9.1,4,20,12247
14251,8.7,pg,public,mixed,5,36,0,14.1,1,29,11578
11490,7.6,pg,public,mess,7,38,5,15.9,4,11,12228
19589,25.7,home,bicycle,mixed,5,26,5,19.7,1,12,12724
18628,15.9,pg,public,mess,7,13,0,19.9,1,25,12504
18268,14.1,home,walk,home,5,1,5,12.9,4,16,9909
20517,6.7,pg,bicycle,home,3,32,2,6.4,2,28,11193
9196,12.4,rented,bicycle,cafe,10,2,5,4.6,1,24,11148
7529,27.9,home,public,home,2,29,1,7.0,3,25,6883
6895,8.7,home,bicycle,cafe,9,3,1,3.7,2,7,7993
11776,14.6,hostel,public,mixed,12,39,2,17.8,2,22,14158
14696,9.6,rented,own_vehicle,mess,2,2,0,8.8,4,8,9130
5413,6.0,rented,public,cafe,9,17,6,9.9,4,3,11142
8246,3.4,pg,walk,home,7,0,6,9.0,1,14,8014
16278,3.3,pg,bicycle,home,8,15,5,14.5,1,11,11773
15655,9.0,home,public,home,10,0,2,8.0,3,25,10715
14144,17.5,hostel,bicycle,mixed,3,21,3,1.1,4,15,8945
20659,18.3,rented,bicycle,home,10,8,3,8.8,2,18,13842
22680,2.0,home,walk,mess,8,11,5,15.1,2,12,12830
21532,11.4,pg,own_vehicle,mess,2,11,1,2.2,4,11,10756
14048,20.4,home,walk,mixed,12,38,0,9.2,4,0,13298
5199,28.7,hostel,bicycle,mess,0,13,4,17.1,3,9,5673
23040,1.2,home,own_vehicle,home,1,24,1,14.8,2,21,11046
10787,22.7,pg,walk,home,9,24,6,13.3,2,3,11560
3080,25.5,pg,walk,mixed,1,10,1,18.5,1,27,5785
4823,27.0,pg,bicycle,home,10,29,3,15.2,2,14,10591
4774,9.6,rented,own_vehicle,mixed,12,10,4,18.7,1,12,12384
9341,4.7,hostel,walk,home,6,36,4,2.0,3,8,8761
16630,21.2,rented,public,home,11,17,3,8.8,4,26,14238
3637,19.5,rented,own_vehicle,home,11,40,2,18.4,3,5,12709
14855,13.9,home,own_vehicle,cafe,7,31,4,18.2,3,0,13428
17467,0.3,rented,own_vehicle,cafe,7,29,3,15.7,1,13,14746
5831,4.4,home,bicycle,cafe,2,25,4,2.2,2,16,6296
7804,26.8,hostel,own_vehicle,cafe,1,28,0,1.0,2,27,7837
19144,2.4,home,walk,cafe,6,25,4,10.8,2,2,12007
24012,12.2,rented,own_vehicle,cafe,10,4,1,9.9,2,28,16321
7037,26.4,rented,bicycle,cafe,3,23,5,14.0,1,26,9730
16071,23.8,hostel,walk,cafe,8,1,4,9.4,1,15,11388
3038,20.8,home,own_vehicle,mess,5,10,0,10.1,1,23,6481
4796,14.2,rented,walk,cafe,3,14,3,19.5,3,23,8507
17504,18.0,home,bicycle,cafe,6,5,5,2.0,1,2,10312
4146,27.8,hostel,walk,mixed,0,6,3,11.6,3,0,4661
8787,0.6,hostel,bicycle,cafe,10,18,4,10.0,2,22,10898
23243,5.4,hostel,walk,home,9,30,2,18.2,4,8,14510
24247,13.9,rented,bicycle,mixed,5,38,6,15.2,4,23,15995
13132,7.8,pg,public,home,6,39,6,15.1,2,1,11892
12217,2.7,rented,walk,cafe,12,13,3,6.5,3,2,12921
9149,7.3,pg,own_vehicle,mixed,12,25,5,11.9,4,12,13781
20484,3.6,home,walk,cafe,5,31,6,2.7,4,9,12311
22618,19.8,rented,public,mixed,8,32,0,6.2,1,16,15062
4910,6.5,rented,own_vehicle,home,4,2,5,7.8,3,8,7484
13836,1.0,home,bicycle,home,4,23,6,5.6,2,14,8680
22371,3.5,hostel,walk,mess,11,33,2,16.2,1,30,15307
20505,7.7,home,public,home,2,4,1,7.8,4,3,8577
19386,20.0,hostel,own_vehicle,home,10,17,5,18.8,1,28,14937
4306,26.6,pg,own_vehicle,cafe,2,22,4,19.4,4,21,9362
7399,0.5,rented,public,home,9,33,6,17.8,4,29,12306
20958,26.0,pg,walk,cafe,7,16,4,14.8,3,14,14245
12995,11.7,rented,bicycle,home,7,6,3,14.7,3,21,10708
18546,29.6,pg,walk,cafe,6,5,3,4.5,3,17,11819
4553,24.3,rented,bicycle,home,6,28,6,18.9,4,19,10183
19496,15.7,home,own_vehicle,mixed,5,18,2,7.3,3,28,12127
17808,22.8,hostel,bicycle,cafe,0,7,4,18.6,2,23,9704
22046,29.7,pg,own_vehicle,mess,11,21,4,9.3,4,10,16524
24741,29.7,pg,public,mixed,3,33,4,1.5,2,26,13730
12135,25.3,rented,public,mixed,9,15,3,14.7,3,13,12875
6893,27.6,hostel,public,mixed,8,25,1,14.4,2,27,10315
5034,29.0,home,walk,mixed,5,39,2,10.9,3,30,8744
10604,3.2,hostel,bicycle,home,7,40,2,5.6,1,6,9552
17417,28.8,pg,own_vehicle,mess,8,26,5,13.3,3,9,14533
17960,26.2,rented,own_vehicle,home,1,6,1,12.9,2,17,10336
3469,14.8,pg,own_vehicle,mess,6,26,0,7.1,3,11,8382
23400,25.9,rented,own_vehicle,mixed,3,22,3,7.2,3,2,13975
20133,27.9,pg,bicycle,cafe,2,4,1,18.4,4,13,11268
22136,1.4,rented,public,mixed,9,38,4,15.5,2,17,16567
19433,26.7,rented,own_vehicle,mess,5,9,0,5.6,2,26,12296
8490,24.5,home,walk,home,3,10,0,5.0,4,30,5986
15505,15.8,rented,bicycle,mixed,11,30,4,8.4,4,30,15010
20746,21.1,rented,bicycle,mixed,2,33,3,15.0,1,23,12934
10969,4.7,home,own_vehicle,home,4,28,0,19.2,1,13,9196
8963,20.0,pg,bicycle,cafe,10,40,2,16.5,3,15,13252
10953,10.4,home,bicycle,home,10,8,6,16.3,4,15,10694
24112,21.5,hostel,walk,cafe,5,13,2,11.1,4,6,12986
4995,28.3,home,bicycle,home,2,35,2,16.5,4,29,7166
3742,9.5,pg,public,mess,12,9,2,7.5,3,29,9740
16452,15.7,pg,own_vehicle,mixed,10,2,2,3.0,4,15,12916
21281,16.2,hostel,public,mixed,10,18,3,17.5,4,7,14979
20289,11.9,rented,own_vehicle,mess,4,17,4,13.8,3,23,13402
24991,13.1,pg,bicycle,home,11,11,4,17.1,2,9,15571
20837,18.1,rented,own_vehicle,mixed,0,0,5,17.1,2,7,11539
23151,8.0,rented,public,home,6,17,0,10.3,1,20,13014
21191,17.9,pg,walk,mess,2,3,1,17.3,2,18,10245
19765,1.1,hostel,bicycle,mixed,1,24,1,11.3,2,11,9669
16903,16.6,hostel,public,mess,0,34,5,1.3,1,11,9018
10158,6.4,rented,bicycle,cafe,6,29,0,3.5,4,15,10478
8429,15.4,home,walk,cafe,6,23,4,9.2,3,14,9308
22050,20.1,rented,public,mixed,5,36,2,12.6,3,11,14705
3832,26.8,rented,bicycle,mixed,2,36,5,13.0,4,3,8663
12842,15.5,rented,walk,home,9,22,1,14.1,2,23,12012
24718,26.9,pg,walk,mixed,10,33,5,19.6,2,24,17609
5434,12.0,rented,walk,mess,9,40,5,4.5,3,26,11104
15263,14.8,rented,public,home,0,13,0,16.0,2,15,8632
23665,11.7,rented,own_vehicle,home,0,32,5,15.7,2,9,13279
4857,5.8,rented,bicycle,home,11,5,6,4.2,3,28,9714
12362,0.5,pg,bicycle,mixed,3,18,5,16.9,1,18,9528
11208,2.9,hostel,walk,cafe,11,10,2,10.1,3,18,11305
21618,2.0,hostel,public,mixed,9,16,0,3.6,2,28,12938
8041,9.9,home,walk,mess,8,38,0,19.1,1,6,9800
12915,22.3,pg,public,cafe,7,4,1,5.1,4,22,10698
8763,26.8,home,own_vehicle,mess,2,31,1,6.5,2,3,7856
6817,4.7,pg,walk,home,8,5,1,1.7,3,18,7369
13004,16.9,pg,walk,mess,9,24,5,8.8,3,5,11941
9168,3.7,hostel,walk,home,1,13,1,7.1,2,3,5102
17492,28.8,pg,own_vehicle,mixed,7,3,2,19.5,1,29,13310
18868,2.7,pg,walk,mess,8,30,2,1.7,1,3,12074
10837,21.7,pg,walk,home,4,16,4,8.0,1,30,8606
19157,2.5,home,own_vehicle,cafe,0,31,3,7.6,2,11,10623
24398,13.9,pg,walk,mixed,12,13,0,8.5,2,21,15482
19300,28.8,hostel,walk,mess,5,28,6,19.4,2,24,13005
21786,18.4,pg,walk,mixed,6,29,0,1.3,3,12,12702
22568,25.9,home,own_vehicle,home,11,8,6,5.7,4,1,14798
3959,14.9,rented,walk,mess,9,31,6,18.3,3,20,11266
4591,16.9,pg,bicycle,home,3,19,1,17.0,4,10,6788
20515,23.4,rented,public,home,9,10,1,9.9,1,26,13674
21932,14.9,pg,public,home,10,23,4,19.0,3,11,15508
13366,30.0,hostel,bicycle,mess,9,26,6,1.5,2,29,11852
13184,15.7,pg,bicycle,mixed,7,34,4,18.3,4,6,12733
15988,26.4,pg,bicycle,home,8,1,0,5.9,2,13,10260
11366,13.3,rented,own_vehicle,mixed,12,17,4,9.2,4,30,14536
11708,3.1,pg,own_vehicle,mess,2,2,3,5.3,4,10,7807
14311,26.7,home,own_vehicle,mixed,0,7,2,7.8,3,0,7910
19805,3.3,rented,public,mess,5,28,1,11.3,3,22,12790
10018,21.2,hostel,walk,mixed,8,24,0,2.9,4,29,9937
4017,25.8,home,walk,mess,8,38,1,8.6,1,25,8677
13906,10.4,rented,own_vehicle,cafe,4,11,5,8.6,2,12,11596
19598,22.6,pg,own_vehicle,mixed,1,17,6,1.5,3,28,11518
11935,19.0,rented,public,cafe,9,22,5,8.8,4,0,13278
3290,7.1,hostel,walk,mess,9,26,5,19.6,2,15,9380
7909,28.7,home,own_vehicle,cafe,10,8,5,2.9,4,23,11269
9804,11.8,pg,public,mess,9,20,6,13.9,4,0,11570
22184,6.0,hostel,walk,mixed,10,23,0,11.3,1,6,13819
16495,24.1,rented,walk,home,4,33,5,5.8,3,6,11610
18527,24.4,hostel,walk,mixed,2,31,4,7.3,3,28,11012
7066,9.3,pg,public,cafe,4,39,5,8.4,3,9,9977
7528,25.1,home,public,mixed,2,30,2,4.2,1,30,7306
3392,3.5,hostel,own_vehicle,home,4,19,3,12.0,3,22,7052
13450,17.6,pg,public,mess,6,13,4,5.3,2,13,10185
12125,27.3,home,walk,mess,0,5,3,1.2,1,4,5330
23413,8.7,rented,own_vehicle,mixed,1,15,0,17.3,3,17,12822
12235,2.9,rented,bicycle,home,5,22,6,3.8,2,20,9918
9988,14.6,home,public,mixed,10,31,4,19.9,1,21,12418
9819,1.6,pg,own_vehicle,cafe,6,17,5,9.7,4,3,11025
5712,10.4,pg,walk,mixed,0,33,6,12.3,1,29,7338
3066,14.7,hostel,walk,mixed,1,4,2,18.7,3,8,4819
15511,21.4,hostel,walk,home,0,36,3,7.9,3,5,8561
12895,26.2,home,bicycle,cafe,11,11,1,10.4,4,9,11997
21335,20.3,home,own_vehicle,mess,0,30,4,11.6,1,20,11219
7817,10.4,pg,public,mess,2,5,6,13.3,1,17,7111
8355,22.7,home,own_vehicle,mess,9,26,5,8.7,1,4,10948
20732,13.0,pg,bicycle,cafe,7,4,3,6.8,2,3,12399
3038,24.9,pg,own_vehicle,mess,12,37,6,19.7,4,1,13275
11059,14.7,hostel,own_vehicle,mixed,12,37,1,4.1,4,25,13704
4150,17.2,pg,public,cafe,9,9,5,14.2,4,15,10341
12976,16.3,home,bicycle,mixed,5,3,6,10.0,3,21,9169
11815,24.4,home,public,mixed,2,27,3,8.5,3,2,8602
22597,15.4,hostel,own_vehicle,cafe,7,30,4,7.7,1,6,15032
13070,10.1,pg,bicycle,mess,2,27,1,8.5,2,1,8387
10101,3.9,home,public,cafe,2,23,3,5.2,1,19,7651
4081,30.0,home,public,mess,11,24,1,7.4,4,16,9698
14233,4.6,pg,public,mixed,6,30,2,3.3,3,22,11215
21283,6.2,hostel,walk,cafe,3,25,5,18.6,4,19,12763
9844,6.0,home,own_vehicle,home,3,16,1,3.8,3,22,7211
16115,4.9,pg,own_vehicle,home,12,14,3,13.8,2,10,14118
21996,6.4,hostel,bicycle,home,11,30,6,15.6,1,0,15110
20800,20.8,rented,bicycle,home,4,2,1,15.1,1,8,11024
9472,5.9,pg,walk,home,8,17,2,8.6,1,4,9060
14798,19.4,hostel,public,mixed,3,28,0,12.3,3,24,10185
6724,14.4,home,own_vehicle,mess,10,40,3,6.6,3,9,11316
12910,21.9,pg,walk,cafe,7,34,6,5.2,2,13,12416
12481,1.1,pg,bicycle,mixed,3,38,3,10.9,3,19,10178
9690,8.0,pg,bicycle,mess,3,38,3,12.7,4,29,9501
19969,25.9,pg,walk,cafe,0,15,1,2.8,3,24,9855
22059,24.8,home,public,cafe,12,5,5,14.0,1,4,15367
13866,0.5,home,own_vehicle,mixed,10,2,3,13.3,2,9,11666
19194,12.6,hostel,public,mixed,3,9,4,12.1,1,28,10635
3031,7.1,rented,bicycle,cafe,2,30,3,4.2,1,10,7010
14549,17.1,home,bicycle,mixed,4,13,4,13.9,4,7,9664
